"id","age","gender","race","driving_experience","education","income","vehicle_year","vehicle_type","credit_score","annual_mileage","vehicle_ownership","married","children","outcome","postal_code","speeding_violations","duis","past_accidents"
750889,"40-64",female,majority,"20-29y",high school,middle class,before 2015,sedan,,12000,1,0,1,0,10238,3,0,0
529208,"65+",male,majority,"30y+",university,upper class,before 2015,sedan,,9000,1,1,1,0,10238,5,0,4
872809,"40-64",male,majority,"20-29y",university,upper class,after 2015,sedan,,8000,1,1,1,0,32765,7,1,3
157882,"16-25",male,majority,"0-9y",university,working class,before 2015,sedan,,14000,1,0,0,1,21217,0,0,0
84677,"40-64",female,majority,"20-29y",university,middle class,before 2015,sedan,,14000,1,0,0,0,10238,0,1,0
649313,"26-39",female,majority,"10-19y",university,upper class,before 2015,sedan,,8000,1,1,1,0,10238,1,0,2
885018,"40-64",female,majority,"20-29y",high school,upper class,after 2015,sedan,,12000,1,1,0,0,10238,0,1,1
589915,"26-39",male,majority,"0-9y",none,poverty,before 2015,sedan,,15000,0,0,0,1,32765,0,0,0
788184,"16-25",male,majority,"0-9y",university,middle class,after 2015,sedan,,12000,1,1,1,0,92101,0,0,0
897466,"40-64",female,majority,"10-19y",university,upper class,after 2015,sedan,,12000,1,1,0,0,32765,3,0,1
382122,"40-64",male,majority,"20-29y",high school,middle class,before 2015,sedan,,12000,1,1,1,0,10238,3,1,5
753714,"40-64",female,majority,"20-29y",university,upper class,after 2015,sedan,,8000,0,1,1,0,10238,1,2,1
626735,"16-25",female,majority,"0-9y",university,working class,before 2015,sedan,,13000,1,0,0,0,32765,0,0,0
840085,"26-39",female,majority,"10-19y",high school,middle class,before 2015,sedan,,11000,0,1,0,1,10238,2,0,0
310760,"16-25",male,minority,"0-9y",high school,poverty,before 2015,sedan,,11000,0,0,0,1,32765,0,0,0
22154,"26-39",male,majority,"0-9y",high school,middle class,before 2015,sedan,,9000,1,0,1,1,10238,0,0,0
167407,"40-64",female,majority,"20-29y",high school,middle class,before 2015,sedan,,9000,1,1,1,0,10238,2,1,1
894434,"40-64",female,majority,"20-29y",university,upper class,before 2015,sedan,,8000,1,1,1,0,10238,0,0,2
942441,"26-39",female,minority,"10-19y",high school,working class,after 2015,sedan,,15000,0,0,0,0,10238,1,0,0
303538,"26-39",female,majority,"10-19y",high school,working class,before 2015,sedan,,13000,1,0,1,0,10238,0,1,2
908373,"26-39",female,majority,"10-19y",university,middle class,after 2015,sedan,,13000,0,0,1,0,32765,1,1,0
748392,"40-64",female,majority,"20-29y",high school,upper class,before 2015,sedan,,13000,1,1,1,0,10238,0,1,1
41838,"26-39",male,majority,"0-9y",high school,upper class,before 2015,sedan,,12000,1,1,0,1,10238,0,0,0
870736,"40-64",male,majority,"10-19y",university,upper class,before 2015,sedan,,13000,1,1,1,0,10238,2,0,0
548242,"16-25",male,majority,"0-9y",high school,working class,before 2015,sedan,,10000,1,0,1,1,32765,0,0,0
225261,"26-39",female,majority,"10-19y",university,upper class,after 2015,sedan,,13000,1,0,1,0,10238,0,0,0
904040,"65+",female,majority,"30y+",university,upper class,after 2015,sedan,,10000,1,1,1,0,10238,4,0,11
836974,"40-64",female,majority,"10-19y",high school,upper class,after 2015,sedan,,13000,1,1,1,0,10238,1,0,1
919113,"40-64",female,majority,"10-19y",none,middle class,before 2015,sedan,,14000,1,1,0,0,10238,1,0,0
394591,"40-64",male,majority,"0-9y",high school,middle class,before 2015,sedan,,14000,1,0,1,1,10238,0,0,0
198963,"26-39",male,majority,"0-9y",none,poverty,before 2015,sedan,,10000,0,0,0,1,32765,0,0,0
611928,"26-39",female,majority,"10-19y",high school,middle class,after 2015,sedan,,11000,1,1,1,0,10238,0,0,0
65962,"26-39",male,majority,"0-9y",high school,working class,before 2015,sedan,,14000,1,0,1,1,32765,0,0,0
804470,"26-39",female,majority,"10-19y",university,poverty,before 2015,sedan,,16000,1,0,0,0,32765,0,2,1
861194,"26-39",female,majority,"10-19y",high school,middle class,before 2015,sports car,,12000,1,0,1,0,10238,2,0,1
968115,"65+",male,majority,"30y+",university,upper class,after 2015,sedan,,12000,1,1,1,0,10238,5,0,8
650065,"65+",male,majority,"30y+",university,upper class,before 2015,sedan,,8000,1,1,1,0,10238,4,0,5
379046,"26-39",female,majority,"10-19y",university,upper class,after 2015,sedan,,11000,1,1,1,0,10238,4,0,0
224883,"16-25",male,minority,"0-9y",high school,working class,before 2015,sedan,,15000,0,0,0,1,10238,0,0,0
686371,"40-64",male,majority,"20-29y",none,poverty,before 2015,sedan,,14000,0,0,1,0,32765,8,0,2
966269,"65+",male,majority,"0-9y",university,upper class,after 2015,sedan,,11000,1,1,0,1,10238,0,0,0
534966,"26-39",female,majority,"0-9y",university,upper class,before 2015,sedan,,10000,1,1,1,1,10238,0,0,0
356287,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,,14000,0,0,0,0,10238,0,0,0
307277,"26-39",male,majority,"0-9y",high school,working class,after 2015,sedan,,12000,1,0,0,0,10238,0,0,0
732332,"40-64",male,majority,"20-29y",university,upper class,before 2015,sedan,,11000,1,0,1,0,32765,6,2,0
939217,"40-64",female,majority,"10-19y",university,upper class,before 2015,sedan,,10000,1,0,1,0,32765,5,0,1
433152,"16-25",male,majority,"0-9y",high school,working class,before 2015,sedan,,9000,1,1,1,1,10238,0,0,0
42694,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,,11000,0,0,0,1,10238,0,0,0
874803,"16-25",male,majority,"0-9y",none,working class,before 2015,sedan,,13000,1,1,0,1,32765,0,0,0
760445,"40-64",female,majority,"10-19y",university,upper class,before 2015,sedan,,9000,1,1,1,0,10238,0,0,2
144471,"26-39",male,minority,"10-19y",university,upper class,before 2015,sedan,,16000,1,0,0,0,10238,0,0,2
338756,"40-64",female,majority,"10-19y",none,upper class,before 2015,sedan,,13000,1,1,1,0,10238,0,0,2
448611,"40-64",male,majority,"10-19y",high school,upper class,after 2015,sedan,,7000,1,1,1,0,10238,1,0,1
953288,"65+",female,majority,"10-19y",university,upper class,after 2015,sedan,,13000,1,1,1,1,21217,3,0,1
566713,"40-64",female,minority,"20-29y",none,middle class,before 2015,sedan,,12000,1,0,1,0,10238,0,0,3
135565,"26-39",female,majority,"10-19y",university,working class,before 2015,sedan,,13000,0,0,0,1,21217,0,0,1
590453,"40-64",female,majority,"20-29y",none,working class,before 2015,sedan,,12000,1,0,1,0,92101,2,0,0
816701,"16-25",male,majority,"0-9y",high school,working class,before 2015,sedan,,7000,1,0,1,1,32765,0,0,0
482487,"40-64",female,majority,"10-19y",none,poverty,before 2015,sedan,,5000,0,1,1,1,32765,2,0,0
282832,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,,7000,0,0,1,1,32765,0,0,0
537546,"65+",male,majority,"0-9y",university,upper class,after 2015,sedan,,13000,1,1,1,0,10238,0,0,0
67899,"65+",male,majority,"30y+",high school,upper class,after 2015,sedan,,7000,1,1,1,0,10238,5,0,11
272565,"26-39",female,majority,"10-19y",university,middle class,before 2015,sports car,,12000,1,1,1,0,10238,0,0,1
113663,"16-25",female,majority,"0-9y",high school,working class,before 2015,sedan,,14000,1,0,1,0,10238,0,0,0
449093,"16-25",male,majority,"0-9y",university,middle class,before 2015,sedan,,12000,1,0,0,1,10238,0,0,0
170323,"65+",male,majority,"10-19y",university,upper class,before 2015,sedan,,10000,0,1,1,1,10238,2,1,1
303181,"26-39",female,majority,"10-19y",university,middle class,before 2015,sedan,,13000,1,1,0,0,10238,0,0,1
546494,"40-64",female,majority,"20-29y",high school,middle class,before 2015,sedan,,14000,0,1,1,0,10238,0,0,0
960110,"65+",female,minority,"0-9y",high school,upper class,after 2015,sedan,,7000,1,1,1,0,32765,0,0,0
264834,"26-39",male,majority,"10-19y",university,working class,before 2015,sedan,,12000,0,1,1,1,10238,1,1,3
513285,"26-39",male,majority,"10-19y",high school,working class,after 2015,sedan,,14000,0,0,0,0,10238,0,0,2
716091,"40-64",female,majority,"20-29y",university,upper class,after 2015,sedan,,6000,1,1,1,0,10238,3,1,1
106270,"26-39",female,majority,"0-9y",university,upper class,before 2015,sports car,,10000,1,1,0,0,32765,0,0,0
963857,"26-39",female,majority,"10-19y",high school,poverty,before 2015,sedan,,12000,0,0,1,1,10238,0,0,1
722581,"40-64",male,majority,"20-29y",high school,middle class,before 2015,sedan,,4000,1,0,1,0,32765,15,2,6
315405,"65+",female,majority,"30y+",university,upper class,before 2015,sedan,,10000,1,1,1,0,10238,4,1,6
364406,"40-64",male,majority,"20-29y",university,upper class,after 2015,sedan,,12000,0,0,1,0,10238,2,0,6
457861,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,,15000,0,0,0,0,10238,0,0,0
568720,"40-64",female,majority,"0-9y",university,middle class,before 2015,sedan,,11000,1,1,1,0,10238,0,0,0
205125,"40-64",male,majority,"10-19y",university,middle class,before 2015,sedan,,10000,1,0,1,0,32765,2,0,0
578232,"65+",male,majority,"30y+",high school,middle class,before 2015,sedan,,11000,0,0,1,0,32765,2,0,0
97442,"26-39",male,majority,"0-9y",university,middle class,after 2015,sedan,,15000,0,0,0,1,10238,0,0,0
28477,"40-64",male,majority,"20-29y",high school,working class,before 2015,sedan,,12000,0,0,1,0,10238,3,0,6
479439,"40-64",female,majority,"20-29y",high school,working class,after 2015,sedan,,12000,0,1,1,0,10238,2,0,0
593321,"26-39",male,majority,"10-19y",university,upper class,after 2015,sedan,,11000,1,1,0,0,10238,2,0,1
934994,"40-64",female,majority,"20-29y",high school,upper class,before 2015,sedan,,10000,1,1,1,0,10238,2,1,0
559747,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,,16000,0,0,0,1,10238,0,0,0
267864,"26-39",female,minority,"10-19y",high school,working class,before 2015,sedan,,12000,0,0,0,1,32765,1,0,0
726814,"26-39",female,minority,"10-19y",high school,poverty,before 2015,sedan,,7000,0,0,1,0,32765,1,0,2
791350,"26-39",male,majority,"10-19y",high school,middle class,after 2015,sedan,,14000,1,0,1,0,10238,2,0,2
22674,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,,15000,0,0,0,1,10238,0,0,0
810070,"26-39",male,majority,"10-19y",university,working class,before 2015,sedan,,13000,1,0,1,0,92101,0,1,3
221484,"26-39",male,minority,"10-19y",university,upper class,after 2015,sedan,,11000,1,1,1,0,32765,2,1,2
519722,"65+",female,majority,"30y+",high school,upper class,before 2015,sedan,,12000,0,0,1,0,10238,2,1,5
16596,"40-64",male,majority,"20-29y",university,upper class,before 2015,sedan,,17000,1,1,0,0,10238,1,0,1
830400,"65+",male,majority,"30y+",university,upper class,before 2015,sedan,,15000,1,0,1,0,10238,1,0,3
70882,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,,13000,1,0,0,1,10238,0,0,0
410063,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,,10000,1,0,1,1,10238,0,0,0
274700,"26-39",female,majority,"0-9y",university,upper class,before 2015,sedan,,11000,1,1,1,0,10238,0,0,0
287039,"26-39",female,majority,"10-19y",high school,poverty,before 2015,sedan,,13000,0,0,0,0,10238,2,0,0
529498,"16-25",male,majority,"0-9y",none,poverty,before 2015,sedan,,13000,0,0,0,1,10238,0,0,0
99292,"40-64",female,minority,"20-29y",high school,middle class,after 2015,sedan,,10000,1,1,1,0,10238,3,0,0
881876,"26-39",male,majority,"10-19y",high school,working class,before 2015,sedan,,14000,1,0,0,0,92101,1,0,0
843068,"40-64",female,majority,"20-29y",university,upper class,before 2015,sedan,,9000,1,0,1,0,32765,2,0,0
234352,"40-64",male,majority,"20-29y",university,upper class,before 2015,sedan,,12000,1,0,1,0,10238,1,3,2
963823,"65+",female,majority,"30y+",university,upper class,before 2015,sedan,,3000,1,1,1,0,32765,10,0,3
876978,"40-64",female,majority,"0-9y",high school,upper class,before 2015,sedan,,13000,1,1,1,1,10238,0,0,0
645370,"65+",male,majority,"30y+",university,upper class,before 2015,sedan,,6000,1,1,1,0,10238,6,1,6
908167,"40-64",male,majority,"10-19y",university,upper class,before 2015,sedan,,12000,1,1,1,1,92101,2,0,0
854273,"40-64",female,majority,"0-9y",university,upper class,after 2015,sedan,,8000,1,1,1,0,32765,0,0,0
255504,"26-39",female,majority,"10-19y",high school,working class,before 2015,sedan,,10000,0,1,1,1,10238,1,0,1
979002,"40-64",male,majority,"10-19y",university,upper class,before 2015,sedan,,7000,1,1,1,0,32765,2,0,0
239854,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sports car,,14000,1,0,0,0,32765,0,0,0
200116,"26-39",male,majority,"10-19y",high school,working class,before 2015,sports car,,13000,1,0,1,0,10238,2,0,2
622657,"40-64",female,majority,"20-29y",high school,upper class,before 2015,sedan,,8000,0,1,1,0,32765,2,1,1
468259,"16-25",male,majority,"0-9y",high school,middle class,before 2015,sedan,,13000,1,0,0,0,10238,0,0,0
472205,"40-64",female,majority,"20-29y",university,upper class,before 2015,sedan,,11000,1,1,1,0,32765,3,1,0
546446,"65+",female,majority,"0-9y",university,upper class,after 2015,sedan,,14000,1,1,1,0,10238,0,0,0
326697,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,,15000,0,0,1,1,10238,0,0,0
317412,"26-39",male,majority,"10-19y",university,upper class,before 2015,sedan,,11000,1,1,0,0,32765,5,0,0
210131,"40-64",male,majority,"10-19y",high school,middle class,before 2015,sports car,,10000,1,1,1,0,32765,3,1,1
397421,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,,11000,0,1,1,0,10238,0,0,0
735228,"16-25",female,minority,"0-9y",none,poverty,before 2015,sedan,,14000,0,0,1,1,10238,0,0,0
646884,"65+",male,majority,"30y+",university,upper class,after 2015,sedan,,7000,1,0,1,0,32765,13,1,2
227345,"16-25",male,majority,"0-9y",high school,working class,before 2015,sedan,,14000,0,0,0,1,32765,0,0,0
808517,"26-39",male,majority,"10-19y",high school,middle class,before 2015,sedan,,10000,1,0,1,0,32765,1,0,0
821932,"65+",female,minority,"30y+",university,upper class,before 2015,sedan,,5000,1,1,1,0,32765,4,3,1
353598,"26-39",female,majority,"10-19y",high school,middle class,before 2015,sedan,,11000,1,0,1,0,10238,1,0,2
308876,"40-64",female,majority,"10-19y",university,upper class,before 2015,sedan,,13000,1,0,0,0,10238,0,1,0
514623,"26-39",male,majority,"0-9y",none,working class,before 2015,sedan,,10000,0,1,0,1,10238,0,0,0
505481,"40-64",female,majority,"10-19y",none,poverty,before 2015,sedan,,8000,1,1,1,0,92101,1,0,0
764054,"40-64",male,majority,"20-29y",none,upper class,before 2015,sedan,,12000,1,1,0,0,10238,2,2,2
815139,"26-39",female,majority,"10-19y",university,middle class,before 2015,sedan,,13000,1,0,0,0,10238,2,0,0
872633,"16-25",female,minority,"0-9y",none,working class,before 2015,sedan,,11000,0,0,0,1,32765,0,0,0
272001,"26-39",male,majority,"10-19y",university,upper class,after 2015,sedan,,12000,1,1,1,0,10238,0,0,0
578635,"40-64",male,majority,"10-19y",high school,middle class,before 2015,sedan,,12000,1,0,1,0,10238,2,0,4
403031,"16-25",female,majority,"0-9y",none,working class,before 2015,sedan,,12000,0,0,1,1,32765,0,0,0
949479,"26-39",male,majority,"10-19y",university,middle class,before 2015,sports car,,12000,1,1,1,1,10238,1,0,1
709084,"26-39",male,majority,"10-19y",high school,middle class,before 2015,sedan,,7000,1,1,0,0,10238,2,0,1
269129,"40-64",female,majority,"20-29y",high school,upper class,before 2015,sedan,,4000,0,0,1,0,32765,1,2,1
11280,"16-25",female,majority,"0-9y",university,middle class,after 2015,sedan,,14000,1,0,0,0,10238,0,0,0
586725,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,,12000,0,0,0,1,10238,0,0,0
733325,"16-25",female,majority,"0-9y",university,middle class,after 2015,sedan,,10000,1,1,1,0,10238,0,0,0
264164,"26-39",female,majority,"10-19y",none,poverty,before 2015,sports car,,13000,0,0,0,1,10238,1,0,0
436817,"26-39",male,majority,"10-19y",university,middle class,before 2015,sedan,,12000,0,1,1,0,10238,3,0,2
661049,"40-64",male,majority,"20-29y",university,upper class,before 2015,sedan,,12000,1,0,1,0,10238,3,0,0
856747,"16-25",male,majority,"0-9y",high school,working class,before 2015,sedan,,10000,1,1,1,1,92101,0,0,0
187174,"65+",male,majority,"10-19y",high school,upper class,before 2015,sedan,,8000,1,1,1,0,10238,2,0,1
742437,"40-64",female,majority,"10-19y",university,upper class,after 2015,sedan,,15000,1,1,0,0,10238,2,0,1
557158,"40-64",male,majority,"20-29y",university,upper class,after 2015,sedan,,15000,1,0,1,0,10238,4,0,3
625565,"26-39",male,majority,"10-19y",high school,middle class,after 2015,sedan,,13000,0,0,1,1,10238,1,0,2
168510,"26-39",female,majority,"10-19y",university,upper class,before 2015,sedan,,11000,0,1,1,0,10238,0,1,0
80504,"26-39",male,majority,"10-19y",university,poverty,before 2015,sedan,,14000,0,0,0,1,10238,0,0,3
754120,"16-25",male,majority,"0-9y",high school,working class,after 2015,sedan,,14000,1,0,1,1,32765,0,0,0
531612,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,,9000,1,1,1,0,10238,0,0,0
439435,"40-64",female,majority,"20-29y",none,poverty,before 2015,sedan,,10000,0,0,1,0,10238,5,0,0
834244,"16-25",male,majority,"0-9y",university,working class,before 2015,sedan,,12000,1,0,1,0,10238,0,0,0
989076,"26-39",male,majority,"0-9y",high school,working class,before 2015,sedan,,14000,0,0,0,1,92101,0,0,0
100663,"26-39",female,majority,"10-19y",none,poverty,before 2015,sedan,,11000,0,0,0,1,32765,3,0,0
539261,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,,17000,1,0,0,1,10238,0,0,0
542,"26-39",male,minority,"10-19y",university,upper class,after 2015,sedan,,10000,1,0,1,0,10238,0,0,0
867133,"65+",male,majority,"20-29y",university,upper class,before 2015,sedan,,12000,1,0,1,0,10238,3,0,3
66238,"26-39",male,majority,"10-19y",high school,middle class,before 2015,sedan,,13000,1,1,0,1,10238,5,0,1
778159,"26-39",male,majority,"10-19y",university,middle class,after 2015,sedan,,12000,0,0,1,0,10238,1,0,2
144033,"40-64",female,majority,"20-29y",high school,upper class,before 2015,sedan,,11000,1,1,1,0,92101,1,0,1
999259,"40-64",female,majority,"20-29y",high school,poverty,before 2015,sedan,,11000,0,1,1,0,10238,0,0,1
621495,"26-39",female,majority,"10-19y",none,working class,before 2015,sedan,,11000,1,0,1,0,10238,0,0,0
594112,"65+",male,majority,"30y+",high school,middle class,before 2015,sedan,,11000,1,0,1,0,32765,7,2,3
458061,"26-39",male,majority,"10-19y",university,upper class,after 2015,sedan,,14000,1,0,1,0,10238,0,1,2
989175,"26-39",female,majority,"10-19y",high school,middle class,before 2015,sedan,,11000,1,1,1,0,10238,2,0,4
857839,"16-25",male,majority,"0-9y",university,working class,after 2015,sedan,,10000,1,1,1,0,10238,0,0,0
132255,"40-64",female,majority,"20-29y",university,upper class,after 2015,sedan,,7000,1,1,1,0,92101,1,0,6
16371,"26-39",female,majority,"10-19y",university,upper class,before 2015,sedan,,7000,0,1,1,1,32765,3,0,0
695567,"26-39",male,majority,"10-19y",high school,middle class,before 2015,sedan,,12000,1,1,0,0,10238,1,0,1
628348,"26-39",female,majority,"10-19y",university,middle class,before 2015,sedan,,12000,1,0,1,1,92101,3,1,0
241008,"26-39",female,majority,"0-9y",high school,poverty,before 2015,sedan,,14000,1,0,1,0,10238,0,0,0
67903,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,,15000,1,0,0,1,92101,0,0,0
450086,"40-64",female,majority,"10-19y",high school,middle class,before 2015,sedan,,10000,1,0,1,1,32765,2,0,0
461832,"16-25",male,majority,"0-9y",high school,working class,before 2015,sedan,,15000,0,0,1,1,10238,0,0,0
685981,"26-39",female,majority,"10-19y",high school,middle class,before 2015,sedan,,13000,1,0,0,0,10238,0,0,1
897844,"26-39",female,majority,"10-19y",university,upper class,before 2015,sedan,,11000,1,0,1,0,10238,1,0,1
954381,"16-25",female,majority,"0-9y",high school,working class,before 2015,sedan,,13000,1,0,1,1,92101,0,0,0
294060,"40-64",female,majority,"20-29y",university,upper class,before 2015,sedan,,9000,0,1,1,0,32765,2,0,3
696360,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,,14000,0,0,0,0,10238,0,0,0
332791,"26-39",male,majority,"10-19y",university,upper class,after 2015,sedan,,13000,1,0,1,0,10238,2,0,3
196030,"16-25",male,majority,"0-9y",university,poverty,before 2015,sedan,,11000,1,0,1,1,10238,0,0,0
372035,"40-64",male,majority,"20-29y",university,upper class,after 2015,sedan,,12000,1,1,1,0,10238,4,0,3
986376,"40-64",female,majority,"20-29y",high school,upper class,after 2015,sedan,,8000,1,1,1,0,10238,2,1,3
906069,"26-39",female,majority,"10-19y",university,middle class,before 2015,sedan,,16000,1,1,1,0,10238,1,0,0
407608,"26-39",male,majority,"0-9y",high school,middle class,before 2015,sedan,,13000,0,0,0,1,10238,0,0,0
144357,"65+",female,majority,"20-29y",high school,upper class,after 2015,sedan,,10000,1,1,1,0,32765,3,0,1
850079,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,,13000,0,0,0,1,10238,0,0,0
424224,"65+",male,majority,"30y+",university,upper class,before 2015,sedan,,11000,1,1,1,0,10238,6,1,5
868539,"16-25",male,majority,"0-9y",none,poverty,before 2015,sedan,,7000,0,0,1,1,10238,0,0,0
673511,"40-64",male,majority,"20-29y",high school,upper class,after 2015,sedan,,14000,1,1,1,0,10238,3,0,0
530755,"16-25",male,majority,"0-9y",high school,poverty,before 2015,sedan,,12000,0,1,1,1,10238,0,0,0
440086,"40-64",female,majority,"20-29y",high school,upper class,before 2015,sedan,,12000,1,0,1,1,21217,0,0,1
183339,"40-64",male,minority,"10-19y",none,middle class,before 2015,sedan,,13000,1,0,1,0,10238,0,0,3
691177,"26-39",male,majority,"0-9y",university,middle class,after 2015,sedan,,12000,0,0,1,1,32765,0,0,0
77030,"65+",female,majority,"30y+",high school,upper class,before 2015,sedan,,14000,1,1,1,0,10238,0,0,0
217175,"26-39",male,majority,"10-19y",high school,working class,before 2015,sedan,,10000,0,0,0,1,10238,0,0,6
322456,"40-64",female,majority,"20-29y",high school,upper class,after 2015,sedan,,11000,1,1,1,0,10238,2,0,1
241827,"65+",male,majority,"20-29y",university,upper class,after 2015,sedan,,14000,1,0,0,1,32765,4,0,1
65518,"16-25",female,majority,"0-9y",high school,poverty,before 2015,sedan,,9000,1,0,1,1,10238,0,0,0
647035,"26-39",female,majority,"10-19y",high school,middle class,before 2015,sedan,,9000,1,1,1,0,10238,1,1,2
138404,"65+",male,majority,"30y+",high school,middle class,before 2015,sedan,,14000,1,0,1,0,10238,3,0,3
37612,"16-25",female,majority,"0-9y",high school,middle class,after 2015,sedan,,13000,1,1,1,1,32765,0,0,0
255743,"65+",male,majority,"30y+",high school,middle class,after 2015,sedan,,11000,1,0,1,0,10238,4,1,8
901924,"26-39",female,minority,"10-19y",university,upper class,before 2015,sedan,,14000,1,0,1,0,10238,0,0,0
297223,"40-64",male,majority,"20-29y",high school,working class,before 2015,sedan,,10000,1,0,1,0,10238,3,0,4
593282,"16-25",female,majority,"0-9y",university,middle class,before 2015,sedan,,17000,0,0,0,1,10238,0,0,0
927587,"40-64",male,majority,"10-19y",university,middle class,after 2015,sedan,,12000,1,0,1,0,10238,2,0,2
192230,"65+",female,majority,"0-9y",high school,upper class,before 2015,sedan,,12000,1,0,1,1,10238,0,0,0
118207,"65+",male,majority,"30y+",university,upper class,after 2015,sedan,,12000,1,1,1,0,10238,8,1,1
776955,"26-39",female,majority,"10-19y",high school,middle class,before 2015,sedan,,16000,0,1,1,0,10238,0,0,0
179958,"26-39",male,majority,"10-19y",university,upper class,before 2015,sedan,,11000,1,1,1,0,10238,1,0,0
792349,"65+",female,majority,"20-29y",university,upper class,before 2015,sedan,,7000,1,1,1,0,32765,4,1,1
628311,"26-39",male,majority,"10-19y",high school,poverty,before 2015,sedan,,12000,1,1,1,0,10238,2,0,0
380265,"26-39",female,majority,"0-9y",high school,working class,before 2015,sedan,,12000,1,0,0,0,10238,0,0,0
791566,"16-25",male,majority,"0-9y",none,poverty,before 2015,sedan,,13000,0,0,0,1,32765,0,0,0
796413,"16-25",male,majority,"0-9y",none,poverty,after 2015,sedan,,10000,1,0,1,1,92101,0,0,0
133368,"26-39",male,majority,"10-19y",university,middle class,after 2015,sedan,,12000,1,1,1,0,10238,1,0,1
92951,"16-25",male,majority,"0-9y",none,poverty,before 2015,sedan,,16000,0,0,1,1,10238,0,0,0
374528,"65+",male,majority,"10-19y",university,upper class,before 2015,sedan,,10000,1,1,1,0,10238,0,1,1
23638,"40-64",female,majority,"10-19y",none,working class,before 2015,sports car,,14000,1,1,1,1,21217,0,0,2
685698,"26-39",female,majority,"10-19y",university,upper class,after 2015,sedan,,7000,1,1,0,1,32765,6,0,1
376004,"16-25",female,majority,"0-9y",high school,working class,before 2015,sedan,,9000,1,0,1,0,10238,0,0,0
118620,"26-39",male,majority,"10-19y",university,upper class,before 2015,sedan,,9000,1,1,1,1,32765,3,0,0
551808,"16-25",female,majority,"0-9y",high school,middle class,before 2015,sedan,,16000,1,0,0,0,10238,0,0,0
991473,"40-64",female,majority,"10-19y",none,upper class,after 2015,sedan,,14000,0,0,1,0,10238,0,0,0
332683,"16-25",female,majority,"0-9y",university,middle class,before 2015,sedan,,10000,1,0,1,0,10238,0,0,0
90159,"16-25",female,majority,"0-9y",none,poverty,before 2015,sedan,,19000,0,0,0,1,10238,0,0,0
317151,"65+",female,majority,"30y+",university,upper class,after 2015,sedan,,10000,1,1,1,0,10238,1,0,2
867562,"40-64",female,majority,"20-29y",university,upper class,after 2015,sedan,,15000,1,1,1,0,10238,0,0,1
843780,"65+",female,majority,"20-29y",high school,middle class,before 2015,sedan,,12000,1,0,1,0,10238,2,1,2
175995,"16-25",female,majority,"0-9y",none,working class,before 2015,sedan,,14000,0,0,0,1,10238,0,0,0
859400,"65+",female,majority,"30y+",university,upper class,before 2015,sedan,,6000,1,1,1,0,32765,11,1,1
480896,"40-64",female,majority,"10-19y",none,working class,before 2015,sedan,,11000,0,0,1,0,10238,0,0,1
563413,"26-39",male,majority,"10-19y",none,working class,before 2015,sedan,,8000,1,0,1,0,10238,1,0,1
140764,"26-39",male,majority,"10-19y",none,poverty,before 2015,sedan,,12000,0,0,0,1,10238,1,0,1
798627,"26-39",male,majority,"10-19y",university,middle class,before 2015,sedan,,10000,1,1,1,0,92101,2,1,0
898555,"16-25",female,majority,"0-9y",high school,working class,before 2015,sedan,,12000,1,1,0,0,10238,0,0,0
888398,"40-64",female,majority,"20-29y",university,upper class,before 2015,sedan,,13000,1,0,0,0,10238,2,0,3
41476,"65+",female,majority,"10-19y",high school,middle class,before 2015,sedan,,14000,1,0,1,0,92101,1,1,0
930890,"26-39",male,majority,"10-19y",none,working class,before 2015,sedan,,11000,1,0,1,0,10238,2,0,1
702797,"40-64",female,majority,"20-29y",high school,middle class,before 2015,sedan,,5000,0,1,1,0,32765,3,0,3
871443,"40-64",female,majority,"20-29y",university,upper class,before 2015,sedan,,13000,1,1,1,0,10238,1,0,1
835632,"26-39",male,majority,"10-19y",university,middle class,before 2015,sedan,,12000,0,1,0,1,32765,1,1,0
591329,"40-64",female,majority,"20-29y",none,middle class,before 2015,sedan,,11000,1,0,0,0,32765,4,0,0
659796,"40-64",female,majority,"10-19y",university,middle class,before 2015,sedan,,8000,0,1,1,0,10238,1,0,4
800726,"65+",female,majority,"30y+",university,upper class,before 2015,sedan,,9000,0,1,1,0,32765,9,0,0
159702,"40-64",female,majority,"20-29y",high school,upper class,after 2015,sedan,,13000,1,1,1,0,10238,1,0,1
