id,age,gender,race,driving_experience,education,income,vehicle_year,vehicle_type,credit_score,annual_mileage,vehicle_ownership,married,children,Response,postal_code,speeding_violations,duis,past_accidents,Mileage_Category,Credit_to_Mileage_Ratio
906950,40-64,male,minority,10-19y,university,upper class,after 2015,sedan,0.5064086371116839,11000,0,1,1,0,10238,3,0,2,Nízký_Nájezd,4.603296401342459e-05
344660,26-39,male,majority,10-19y,university,middle class,before 2015,sedan,0.502144711398539,13000,1,0,0,1,32765,4,0,3,Střední_Nájezd,3.8623545219486115e-05
129882,16-25,female,majority,0-9y,high school,middle class,after 2015,sedan,0.4095777894765035,12000,1,0,0,0,10238,0,0,0,Střední_Nájezd,3.4128638403175026e-05
851428,40-64,female,majority,10-19y,high school,working class,before 2015,sedan,0.2778104486315901,12000,0,0,1,1,10238,0,0,2,Střední_Nájezd,2.3148941640829105e-05
766789,26-39,female,majority,10-19y,high school,working class,before 2015,sedan,0.6616536709828063,12000,1,0,1,0,92101,1,0,0,Střední_Nájezd,5.5133211480943775e-05
534886,65+,female,majority,30y+,high school,upper class,before 2015,sedan,0.5888889061756829,12000,1,1,1,0,10238,2,0,2,Střední_Nájezd,4.906998634911115e-05
791078,26-39,male,minority,10-19y,university,upper class,after 2015,sedan,0.5758378032781618,14000,1,0,1,0,10238,1,0,0,Vysoký_Nájezd,4.1128333924588376e-05
924520,26-39,female,majority,0-9y,high school,upper class,before 2015,sedan,0.7519971243463806,9000,1,0,1,0,32765,0,0,0,Nízký_Nájezd,8.354595315480286e-05
435122,65+,male,majority,30y+,university,upper class,before 2015,sedan,0.6115255635879427,10000,1,1,1,0,10238,6,1,9,Nízký_Nájezd,6.11464417146228e-05
102844,40-64,female,majority,0-9y,high school,middle class,before 2015,sedan,0.6487617772165083,9000,1,1,1,0,32765,0,0,0,Nízký_Nájezd,7.207663339812336e-05
9863,40-64,male,majority,20-29y,high school,upper class,after 2015,sedan,0.7221845906508915,15000,1,0,0,0,10238,2,2,1,Vysoký_Nájezd,4.814242988140067e-05
592668,16-25,female,majority,0-9y,high school,working class,before 2015,sedan,0.2983405315294405,15000,1,0,0,1,10238,0,0,0,Vysoký_Nájezd,1.988804289910276e-05
457936,40-64,female,majority,20-29y,high school,middle class,before 2015,sedan,0.3943131593188522,12000,0,1,1,0,32765,2,1,2,Střední_Nájezd,3.285669188558055e-05
384974,40-64,male,majority,20-29y,university,middle class,before 2015,sedan,0.5010180026077341,8000,0,1,1,0,10238,1,0,3,Nízký_Nájezd,6.26194228981045e-05
933410,65+,female,majority,30y+,high school,middle class,before 2015,sedan,0.6695109646953296,12000,1,1,1,0,10238,3,0,1,Střední_Nájezd,5.578793139699438e-05
297690,26-39,female,majority,10-19y,high school,working class,before 2015,sedan,0.5083268520271713,9000,0,1,1,0,10238,2,0,0,Nízký_Nájezd,5.6474486393419764e-05
512035,40-64,female,majority,20-29y,high school,working class,before 2015,sedan,0.4503634589093056,7000,0,0,0,0,32765,2,0,0,Nízký_Nájezd,6.432844720887097e-05
518188,26-39,female,majority,0-9y,none,middle class,after 2015,sedan,0.4374226306331744,12000,1,1,1,0,32765,0,0,0,Střední_Nájezd,3.644884848205769e-05
942224,40-64,female,majority,20-29y,none,middle class,before 2015,sedan,0.5617018828890193,13000,1,0,1,0,10238,0,0,0,Střední_Nájezd,4.320451372117678e-05
347653,40-64,male,majority,20-29y,university,upper class,after 2015,sedan,0.4669035543886058,11000,1,0,1,0,32765,5,3,3,Nízký_Nájezd,4.244191931539004e-05
978369,26-39,male,majority,0-9y,university,working class,before 2015,sedan,0.277330465062199,12000,0,0,1,1,32765,0,0,0,Střední_Nájezd,2.3108946342988002e-05
290516,65+,female,majority,20-29y,none,upper class,before 2015,sedan,0.6736612645600645,10000,1,1,1,0,32765,1,0,1,Nízký_Nájezd,6.735939051695476e-05
430766,16-25,female,majority,0-9y,high school,poverty,before 2015,sedan,0.2907696723906524,14000,1,0,1,1,92101,0,0,0,Vysoký_Nájezd,2.0767778900839395e-05
212303,65+,male,majority,30y+,high school,upper class,before 2015,sedan,0.7086878384235843,12000,1,0,1,0,10238,1,1,7,Střední_Nájezd,5.905239883539574e-05
753838,40-64,male,majority,10-19y,none,upper class,before 2015,sedan,0.5047539827483274,10000,1,0,1,0,10238,0,0,0,Nízký_Nájezd,5.047035123970877e-05
872973,40-64,male,majority,20-29y,university,upper class,after 2015,sedan,0.6741173026157443,13000,1,1,0,0,10238,1,1,1,Střední_Nájezd,5.1851188571321e-05
25825,16-25,male,majority,0-9y,none,poverty,before 2015,sedan,0.5250327586154788,15000,0,0,1,1,10238,0,0,0,Vysoký_Nájezd,3.49998505843263e-05
280096,40-64,male,majority,10-19y,high school,upper class,after 2015,sedan,0.730309867150182,11697,1,0,1,0,10238,0,0,2,Střední_Nájezd,6.24303186143086e-05
517511,26-39,female,majority,10-19y,none,poverty,before 2015,sedan,0.3460042308900576,13000,1,0,1,0,10238,0,0,0,Střední_Nájezd,2.6613662863630305e-05
357194,16-25,female,majority,0-9y,high school,poverty,before 2015,sedan,0.5961511521802579,11000,0,0,0,1,10238,0,0,0,Nízký_Nájezd,5.419063286794455e-05
632227,16-25,female,majority,0-9y,university,middle class,before 2015,sedan,0.5584297222497407,7000,1,1,1,1,32765,0,0,0,Nízký_Nájezd,7.976427971000439e-05
73173,40-64,female,majority,20-29y,high school,middle class,before 2015,sedan,0.4795650162746911,12000,1,0,0,0,10238,2,1,1,Střední_Nájezd,3.996042132111417e-05
717908,40-64,female,majority,0-9y,university,upper class,before 2015,sedan,0.5677135244725591,12000,1,0,1,0,10238,0,0,0,Střední_Nájezd,4.730551824619274e-05
826053,65+,male,majority,30y+,university,upper class,after 2015,sedan,0.7244869628614676,12000,1,1,1,0,10238,6,1,3,Střední_Nájezd,6.036888283155301e-05
394342,16-25,female,majority,0-9y,none,working class,before 2015,sports car,0.4612268925007986,12000,1,0,0,1,32765,0,0,0,Střední_Nájezd,3.8432371677426765e-05
344827,40-64,male,majority,20-29y,none,middle class,after 2015,sedan,0.4596170604546482,10000,1,1,1,0,10238,3,1,3,Nízký_Nájezd,4.595711033443138e-05
425747,26-39,female,majority,0-9y,university,upper class,after 2015,sedan,0.6082027648430689,6000,0,1,1,0,32765,0,0,0,Nízký_Nájezd,0.0001013502357678835
582667,65+,female,majority,0-9y,university,upper class,before 2015,sedan,0.6848940070987218,12000,1,0,1,1,10238,0,0,0,Střední_Nájezd,5.7069744779495196e-05
53828,16-25,male,minority,0-9y,high school,working class,before 2015,sedan,0.4987146666985322,8000,0,1,1,1,10238,0,0,0,Nízký_Nájezd,6.23315418945797e-05
339853,40-64,male,majority,20-29y,university,upper class,after 2015,sedan,0.704085650847231,7000,1,1,1,0,32765,12,0,5,Nízký_Nájezd,0.00010056929736426667
932809,16-25,female,majority,0-9y,none,poverty,before 2015,sedan,0.3292359274424569,13000,1,0,0,1,92101,0,0,0,Střední_Nájezd,2.5323892580759702e-05
26248,40-64,male,majority,20-29y,high school,upper class,after 2015,sports car,0.6305716881715939,10000,1,1,1,1,92101,4,1,4,Nízký_Nájezd,6.305086373078632e-05
545309,65+,male,minority,20-29y,high school,upper class,after 2015,sports car,0.5501302706237786,7000,1,1,1,0,10238,2,0,1,Nízký_Nájezd,7.857881311580897e-05
236191,16-25,male,majority,0-9y,none,poverty,before 2015,sedan,0.0972109997290097,17000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,5.717957751250497e-06
918612,26-39,female,majority,0-9y,high school,middle class,after 2015,sedan,0.5116467664654503,16000,0,0,0,1,92101,0,0,0,Vysoký_Nájezd,3.197592440881509e-05
910531,16-25,male,majority,0-9y,high school,poverty,before 2015,sports car,0.3322031062528092,15000,1,0,1,1,10238,0,0,0,Vysoký_Nájezd,2.2145397390361254e-05
854685,26-39,female,majority,0-9y,none,working class,before 2015,sedan,0.4638268843521842,18000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,2.5766728756857076e-05
829614,40-64,male,majority,10-19y,university,middle class,after 2015,sedan,0.4107534729412132,11000,1,0,0,0,32765,1,0,1,Nízký_Nájezd,3.733783046461351e-05
498195,65+,female,majority,30y+,high school,upper class,before 2015,sedan,0.49825957406754,11000,1,1,0,0,10238,1,0,5,Nízký_Nájezd,4.529220744182711e-05
277626,26-39,male,majority,10-19y,none,poverty,before 2015,sedan,0.3635155818200086,15000,0,0,1,1,10238,0,0,2,Vysoký_Nájezd,2.4232756604226957e-05
527665,40-64,male,majority,20-29y,high school,working class,before 2015,sedan,0.481567980309193,12000,1,0,1,0,10238,3,1,3,Střední_Nájezd,4.0127321082342555e-05
449921,40-64,male,majority,10-19y,university,upper class,before 2015,sedan,0.6329125316171743,12000,1,1,1,0,10238,1,0,0,Střední_Nájezd,5.2738316108422155e-05
953688,16-25,female,majority,0-9y,high school,poverty,before 2015,sedan,0.3863765509928501,12000,1,0,0,1,10238,0,0,0,Střední_Nájezd,3.2195362969156744e-05
925647,40-64,male,majority,0-9y,high school,middle class,before 2015,sedan,0.6127350251833245,13000,1,1,1,1,32765,0,0,0,Střední_Nájezd,4.7129838103478533e-05
400562,26-39,female,minority,10-19y,none,middle class,after 2015,sedan,0.4948332302558839,8000,0,1,1,0,10238,2,0,3,Nízký_Nájezd,6.18464229791131e-05
277802,26-39,male,majority,10-19y,university,upper class,after 2015,sedan,0.5681315286992283,17000,0,1,0,1,92101,0,0,0,Vysoký_Nájezd,3.341753595078103e-05
630035,40-64,female,majority,20-29y,high school,upper class,before 2015,sedan,0.7453860538131073,13000,1,1,1,0,10238,3,1,0,Střední_Nájezd,5.733297852573704e-05
276256,40-64,female,majority,10-19y,high school,upper class,before 2015,sedan,0.6027617226896056,14000,1,0,0,0,10238,0,0,1,Vysoký_Nájezd,4.3051333668281236e-05
177582,16-25,male,minority,0-9y,none,working class,before 2015,sedan,0.3925521411624277,15000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,2.6168398184282893e-05
403686,16-25,male,majority,0-9y,university,middle class,before 2015,sedan,0.4965338738721264,6000,1,1,1,0,10238,0,0,0,Nízký_Nájezd,8.274185533613171e-05
776379,40-64,female,majority,20-29y,high school,upper class,before 2015,sedan,0.7765591455706297,13000,1,0,1,0,32765,3,0,0,Střední_Nájezd,5.973072421895467e-05
777885,40-64,female,majority,20-29y,high school,upper class,before 2015,sedan,0.6182580991974427,15000,1,1,1,0,10238,2,0,1,Vysoký_Nájezd,4.121445898256401e-05
781035,16-25,male,majority,0-9y,high school,poverty,before 2015,sedan,0.2343895342350447,12000,1,0,0,1,32765,0,0,0,Střední_Nájezd,1.9530833616785658e-05
828324,26-39,male,majority,0-9y,high school,poverty,before 2015,sedan,0.3505304279819008,8000,0,1,1,1,32765,0,0,0,Nízký_Nájezd,4.3810827144344556e-05
813341,65+,female,minority,30y+,none,middle class,before 2015,sedan,0.4874645595687514,5000,1,1,1,0,32765,3,0,0,Nízký_Nájezd,9.747341723030421e-05
827898,40-64,male,majority,20-29y,university,upper class,after 2015,sedan,0.6695729313068942,11000,1,0,1,1,21217,3,0,1,Nízký_Nájezd,6.086473332486994e-05
680919,16-25,female,majority,0-9y,high school,working class,before 2015,sedan,0.4256430305423096,15000,0,0,1,1,10238,0,0,0,Vysoký_Nájezd,2.837431041545961e-05
79260,26-39,male,majority,10-19y,university,middle class,before 2015,sedan,0.4772592012898568,13000,0,0,1,1,10238,2,0,4,Střední_Nájezd,3.670942245133888e-05
308586,16-25,female,majority,0-9y,none,working class,after 2015,sedan,0.4358748607590172,12000,0,1,1,1,92101,0,0,0,Střední_Nájezd,3.6319878406717544e-05
171762,26-39,male,majority,10-19y,none,poverty,before 2015,sedan,0.3930116698115786,11000,0,0,1,0,10238,2,1,4,Nízký_Nájezd,3.572508588415404e-05
272776,65+,male,majority,30y+,high school,upper class,before 2015,sedan,0.5585866661510136,11697,1,1,1,0,32765,17,0,3,Střední_Nájezd,4.775061259625693e-05
457285,40-64,female,majority,20-29y,high school,middle class,before 2015,sedan,0.6001996811721423,11697,1,0,1,0,10238,1,0,0,Střední_Nájezd,5.130788862815373e-05
85568,65+,male,minority,20-29y,university,upper class,before 2015,sedan,0.4143016805242815,11697,1,1,1,0,10238,1,0,1,Střední_Nájezd,3.5416454139535095e-05
973470,16-25,male,minority,0-9y,university,middle class,before 2015,sedan,0.4699857525886301,11000,1,0,1,1,32765,0,0,0,Nízký_Nájezd,4.272209368135898e-05
46172,40-64,female,majority,20-29y,high school,upper class,before 2015,sedan,0.6357600253126064,11000,1,0,1,0,10238,1,0,3,Nízký_Nájezd,5.779111220003694e-05
366895,16-25,male,majority,0-9y,university,poverty,before 2015,sedan,0.3045477014251953,15000,1,0,1,1,10238,0,0,0,Vysoký_Nájezd,2.0301826639903695e-05
685602,65+,female,majority,30y+,high school,upper class,before 2015,sedan,0.6641451987815057,9000,0,1,1,0,10238,3,0,0,Nízký_Nájezd,7.378571256321583e-05
454978,26-39,female,majority,0-9y,university,upper class,after 2015,sedan,0.5579951427753703,12000,1,1,0,0,10238,0,0,0,Střední_Nájezd,4.6495720587898536e-05
811551,16-25,male,majority,0-9y,university,working class,before 2015,sedan,0.3699006108349729,13000,1,1,0,0,32765,0,0,0,Střední_Nájezd,2.8451704548494184e-05
569958,65+,male,majority,30y+,high school,upper class,before 2015,sedan,0.6065484983345751,13000,1,1,1,0,10238,4,0,0,Střední_Nájezd,4.6653988026657575e-05
841491,26-39,female,majority,10-19y,high school,working class,before 2015,sedan,0.6469238969549422,12000,0,0,1,0,10238,0,0,1,Střední_Nájezd,5.390583259352906e-05
116199,16-25,male,majority,0-9y,high school,working class,after 2015,sedan,0.3977001998989168,13000,1,0,1,1,32765,0,0,0,Střední_Nájezd,3.0589969994532485e-05
96421,65+,male,majority,30y+,university,upper class,after 2015,sedan,0.7042280046651094,14000,1,0,0,0,10238,5,0,2,Vysoký_Nájezd,5.0298407589822826e-05
293475,65+,female,majority,30y+,university,upper class,after 2015,sedan,0.6567180218384583,11000,1,1,1,0,10238,0,0,2,Nízký_Nájezd,5.969621142063978e-05
329676,26-39,female,majority,10-19y,university,middle class,after 2015,sports car,0.5938543280814313,11000,0,0,1,0,10238,0,0,0,Nízký_Nájezd,5.398184965743399e-05
200506,26-39,female,majority,10-19y,high school,middle class,after 2015,sedan,0.4234802054638045,17000,1,0,1,0,10238,0,0,1,Vysoký_Nájezd,2.4909135078160373e-05
642689,26-39,male,majority,10-19y,none,middle class,before 2015,sedan,0.4118137181793745,9000,1,1,1,0,10238,0,0,0,Nízký_Nájezd,4.575199624257021e-05
965846,26-39,male,majority,10-19y,university,upper class,before 2015,sedan,0.5237786428900093,8000,1,1,1,0,10238,2,0,1,Nízký_Nájezd,6.546414734283331e-05
913065,26-39,male,majority,10-19y,high school,working class,after 2015,sedan,0.4370059167559577,7000,1,1,1,0,32765,4,1,2,Nízký_Nájezd,6.242049946521321e-05
377816,16-25,female,minority,0-9y,high school,poverty,after 2015,sedan,0.26792669036558,15000,0,0,0,0,10238,0,0,0,Vysoký_Nájezd,1.786058865179521e-05
996456,40-64,female,minority,20-29y,none,upper class,before 2015,sedan,0.6654769083432548,16000,1,0,0,0,10238,3,0,0,Vysoký_Nájezd,4.1589707414740005e-05
605373,26-39,female,majority,10-19y,high school,poverty,after 2015,sedan,0.4352284719693461,12000,0,0,1,0,10238,0,0,0,Střední_Nájezd,3.6266017162681955e-05
947853,26-39,male,majority,10-19y,high school,middle class,before 2015,sedan,0.5502490277614757,10000,1,0,1,0,10238,0,0,1,Nízký_Nájezd,5.501940083606396e-05
839760,26-39,male,majority,10-19y,high school,poverty,after 2015,sedan,0.3549671388000978,8000,0,1,1,1,32765,4,0,1,Nízký_Nájezd,4.436534668167701e-05
400017,26-39,female,majority,10-19y,none,poverty,after 2015,sedan,0.2701930462498648,12000,1,1,0,0,10238,0,0,1,Střední_Nájezd,2.2514211003238463e-05
439231,65+,male,majority,0-9y,university,upper class,after 2015,sedan,0.7140675054489758,8000,1,1,1,1,32765,0,0,0,Nízký_Nájezd,8.924728227083811e-05
417103,26-39,female,majority,0-9y,none,working class,before 2015,sedan,0.3322173325159018,13000,0,1,1,0,10238,0,0,0,Střední_Nájezd,2.5553213792469948e-05
267023,16-25,male,majority,0-9y,high school,poverty,before 2015,sedan,0.3189177392150015,11000,1,0,1,1,10238,0,0,0,Nízký_Nájezd,2.898988630260899e-05
245117,40-64,male,minority,0-9y,university,upper class,after 2015,sedan,0.6282607890183867,13000,1,1,1,0,10238,0,0,0,Střední_Nájezd,4.8324035767893754e-05
202518,26-39,female,minority,10-19y,none,poverty,before 2015,sedan,0.3135714708801836,8000,0,1,1,0,10238,0,0,2,Nízký_Nájezd,3.919153491815818e-05
741377,40-64,male,majority,20-29y,university,upper class,after 2015,sedan,0.6150016644670072,7000,1,1,1,0,10238,4,1,2,Nízký_Nájezd,8.784483137651868e-05
880628,26-39,female,majority,10-19y,high school,poverty,before 2015,sedan,0.4271866929096974,11000,1,0,1,1,10238,0,0,1,Nízký_Nájezd,3.8831623753267646e-05
612154,26-39,female,majority,10-19y,high school,upper class,before 2015,sedan,0.5705957708938973,12000,1,1,0,0,10238,0,0,0,Střední_Nájezd,4.754568543403861e-05
227941,40-64,female,majority,20-29y,university,middle class,before 2015,sedan,0.5660865838074837,14000,1,1,1,0,10238,3,0,4,Vysoký_Nájezd,4.0431867995677714e-05
277454,65+,female,majority,0-9y,high school,upper class,after 2015,sedan,0.7246516260211215,15000,1,0,1,0,10238,0,0,0,Vysoký_Nájezd,4.8306887942211953e-05
850641,65+,male,majority,10-19y,high school,upper class,after 2015,sedan,0.5944123555771336,12000,1,1,1,0,10238,3,0,1,Střední_Nájezd,4.95302354451407e-05
313949,26-39,male,majority,10-19y,none,poverty,before 2015,sedan,0.4157358422399237,10000,0,1,1,1,10238,1,0,1,Nízký_Nájezd,4.1569427281264245e-05
531038,26-39,female,majority,10-19y,high school,middle class,after 2015,sedan,0.6806248475377844,12000,1,0,1,0,10238,0,0,0,Střední_Nájezd,5.671401112722143e-05
548681,40-64,male,majority,20-29y,none,middle class,before 2015,sedan,0.2281286996504181,7000,0,1,1,0,32765,8,2,2,Nízký_Nájezd,3.25851592130293e-05
747021,40-64,male,majority,0-9y,university,upper class,after 2015,sedan,0.6839659624662064,5000,1,1,1,0,10238,0,0,0,Nízký_Nájezd,0.00013676583932537622
456102,26-39,male,majority,10-19y,university,middle class,after 2015,sedan,0.328671664213881,11697,1,0,1,0,10238,3,0,1,Střední_Nájezd,2.8096398035038553e-05
486729,65+,female,majority,30y+,high school,upper class,before 2015,sedan,0.6381004203412624,11697,0,1,1,0,10238,2,1,4,Střední_Nájezd,5.454782187906158e-05
893542,40-64,male,minority,10-19y,high school,upper class,before 2015,sedan,0.7928853742076165,11697,1,0,1,0,10238,1,0,1,Střední_Nájezd,6.777956695226675e-05
397560,65+,male,majority,10-19y,university,upper class,before 2015,sedan,0.2558368788769217,11697,1,1,1,0,10238,0,0,3,Střední_Nájezd,2.1870138389205137e-05
862679,65+,female,majority,30y+,university,upper class,before 2015,sedan,0.8275166511075266,11697,0,0,1,0,10238,3,1,3,Střední_Nájezd,7.074001120768734e-05
614666,40-64,female,majority,20-29y,university,upper class,after 2015,sedan,0.6476691481025054,10000,1,0,1,0,10238,3,0,2,Nízký_Nájezd,6.476043876637391e-05
945698,40-64,male,majority,20-29y,high school,poverty,before 2015,sedan,0.256228561983949,13000,0,0,1,0,10238,0,0,3,Střední_Nájezd,1.9708373354661103e-05
9941,26-39,female,majority,10-19y,high school,poverty,before 2015,sedan,0.4076710274049052,12000,0,0,1,0,10238,2,0,1,Střední_Nájezd,3.396975480417508e-05
382705,16-25,female,majority,0-9y,university,upper class,after 2015,sedan,0.4316194342524034,11000,1,0,1,0,10238,0,0,0,Nízký_Nájezd,3.9234563608072306e-05
984920,26-39,female,majority,10-19y,university,upper class,before 2015,sedan,0.5365905524626464,12000,1,1,1,0,10238,0,1,0,Střední_Nájezd,4.4712153359107275e-05
520581,40-64,male,majority,20-29y,high school,middle class,before 2015,sedan,0.6050150174493037,15000,1,0,0,0,10238,0,1,1,Vysoký_Nájezd,4.03316457202389e-05
371132,40-64,male,majority,10-19y,high school,upper class,after 2015,sedan,0.6890168595706068,12000,1,1,1,0,10238,1,0,2,Střední_Nájezd,5.7413287190284704e-05
608987,16-25,female,majority,0-9y,high school,working class,before 2015,sedan,0.3607003088952675,14000,1,0,1,0,10238,0,0,0,Vysoký_Nájezd,2.576246760197611e-05
812547,40-64,female,minority,20-29y,university,upper class,before 2015,sedan,0.7724106704853996,9000,1,1,1,0,10238,2,0,2,Nízký_Nájezd,8.581387295693807e-05
270305,40-64,female,majority,10-19y,university,middle class,after 2015,sedan,0.5623849102205396,10000,1,1,1,0,10238,0,0,5,Nízký_Nájezd,5.623286773528043e-05
94864,26-39,male,majority,10-19y,university,upper class,after 2015,sedan,0.6047903720798489,15000,0,1,1,0,10238,0,0,3,Vysoký_Nájezd,4.031667036063255e-05
832985,26-39,male,majority,0-9y,university,upper class,before 2015,sedan,0.6649526471177105,15000,1,0,1,0,10238,0,0,0,Vysoký_Nájezd,4.432722132642561e-05
578026,26-39,female,minority,10-19y,none,poverty,before 2015,sedan,0.2584986475919236,14000,1,0,1,0,10238,0,0,1,Vysoký_Nájezd,1.8462870337256167e-05
158411,65+,female,majority,30y+,university,upper class,after 2015,sedan,0.6229219906418461,7000,1,1,1,0,10238,6,0,4,Nízký_Nájezd,8.897614492813114e-05
270343,26-39,female,majority,10-19y,university,upper class,after 2015,sedan,0.7338838668548553,13000,1,0,0,0,10238,2,0,2,Střední_Nájezd,5.644826296860667e-05
895871,16-25,female,majority,0-9y,none,working class,before 2015,sedan,0.3974832419886633,14000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,2.838963231116801e-05
150276,65+,male,majority,30y+,high school,upper class,after 2015,sedan,0.5949848654212657,7000,1,1,1,0,10238,3,0,8,Nízký_Nájezd,8.498569710345175e-05
666008,26-39,female,majority,0-9y,high school,middle class,before 2015,sedan,0.5074866002249934,13000,1,0,1,0,10238,0,0,0,Střední_Nájezd,3.9034428138219626e-05
968311,65+,male,majority,10-19y,university,upper class,after 2015,sedan,0.5787321513939002,7000,1,1,1,0,10238,2,0,1,Nízký_Nájezd,8.266421245449225e-05
583749,16-25,male,majority,0-9y,high school,working class,after 2015,sedan,0.3700495619279837,16000,0,0,0,1,92101,0,0,0,Vysoký_Nájezd,2.3126652204736187e-05
686620,40-64,male,majority,20-29y,high school,upper class,after 2015,sedan,0.5209372267151192,10000,1,0,1,0,32765,4,1,2,Nízký_Nájezd,5.208851382012991e-05
884501,40-64,female,majority,0-9y,university,upper class,after 2015,sedan,0.629561765194454,11000,1,0,1,0,32765,0,0,0,Nízký_Nájezd,5.722768522811144e-05
169656,65+,male,majority,30y+,high school,upper class,before 2015,sedan,0.5095099913719647,11000,1,0,1,0,32765,7,0,3,Nízký_Nájezd,4.631487968111669e-05
975961,65+,female,majority,30y+,high school,middle class,before 2015,sports car,0.6049065358383727,9000,1,1,1,0,32765,10,0,3,Nízký_Nájezd,6.72043701631344e-05
937716,65+,male,majority,30y+,university,upper class,after 2015,sedan,0.6738113407942623,13000,1,1,1,0,10238,4,0,3,Střední_Nájezd,5.182765485687734e-05
278029,40-64,male,majority,0-9y,university,upper class,before 2015,sedan,0.6395131960576228,14000,1,1,0,0,10238,0,0,0,Vysoký_Nájezd,4.5676251414729145e-05
995242,26-39,male,minority,10-19y,none,poverty,before 2015,sedan,0.3754060474029069,12000,0,0,0,1,32765,2,2,0,Střední_Nájezd,3.1281230514366046e-05
919799,65+,female,majority,20-29y,high school,upper class,before 2015,sedan,0.6002914540131934,10000,1,1,1,0,10238,1,0,1,Nízký_Nájezd,6.0023143087010635e-05
955572,26-39,male,majority,10-19y,high school,poverty,before 2015,sedan,0.2903776965781191,12000,0,1,1,1,10238,4,0,5,Střední_Nájezd,2.419612503775678e-05
211129,26-39,male,majority,10-19y,none,working class,after 2015,sedan,0.337763772273958,12000,0,1,0,0,10238,2,1,2,Střední_Nájezd,2.814463563652679e-05
318141,40-64,male,majority,10-19y,university,upper class,after 2015,sedan,0.6238940157264959,10000,1,1,1,0,10238,2,3,1,Nízký_Nájezd,6.238316325632396e-05
123428,26-39,male,majority,0-9y,none,poverty,before 2015,sedan,0.1922339121015746,14000,0,0,1,1,10238,0,0,0,Vysoký_Nájezd,1.3730013006326304e-05
895571,40-64,female,majority,20-29y,university,upper class,after 2015,sedan,0.6448895574873921,14000,1,0,1,0,32765,1,0,0,Vysoký_Nájezd,4.6060249802684956e-05
297659,65+,female,majority,10-19y,high school,middle class,before 2015,sedan,0.6338098771565343,9000,1,0,1,1,32765,2,0,1,Nízký_Nájezd,7.041549574008824e-05
468623,65+,female,majority,10-19y,high school,upper class,before 2015,sedan,0.582437823884746,11000,1,0,1,0,32765,1,1,0,Nízký_Nájezd,5.294407998225124e-05
97857,26-39,female,majority,10-19y,university,upper class,after 2015,sedan,0.5980305580914328,12000,1,0,0,0,10238,0,0,1,Střední_Nájezd,4.9831727197019647e-05
117869,40-64,male,majority,20-29y,high school,upper class,after 2015,sedan,0.5489150697748575,10000,1,1,1,0,10238,1,0,2,Nízký_Nájezd,5.488601837564819e-05
905046,40-64,male,majority,20-29y,university,upper class,after 2015,sedan,0.5523881323880686,11000,1,1,1,0,32765,7,1,2,Nízký_Nájezd,5.0212538168172765e-05
451227,26-39,female,majority,10-19y,high school,upper class,after 2015,sedan,0.5095717000423156,10000,0,0,1,0,32765,2,0,0,Nízký_Nájezd,5.095207479675188e-05
373872,26-39,male,majority,0-9y,high school,middle class,before 2015,sedan,0.5117376349446104,13000,1,0,0,1,10238,0,0,0,Střední_Nájezd,3.936140565684259e-05
965962,16-25,female,majority,0-9y,high school,poverty,before 2015,sedan,0.221954566050738,11697,0,0,0,1,10238,0,0,0,Střední_Nájezd,1.8973719101618908e-05
77834,40-64,male,majority,20-29y,university,upper class,before 2015,sedan,0.4886968630423373,11697,1,1,1,0,10238,3,1,2,Střední_Nájezd,4.177610386752755e-05
913451,65+,male,majority,30y+,high school,middle class,before 2015,sedan,0.4628364662982673,11697,1,1,1,0,32765,5,0,2,Střední_Nájezd,3.956543565551952e-05
948703,26-39,male,majority,0-9y,high school,middle class,before 2015,sedan,0.4794069219483382,10000,0,0,1,1,21217,0,0,0,Nízký_Nájezd,4.7935898604973324e-05
607238,65+,male,majority,30y+,university,upper class,before 2015,sedan,0.7123848645541435,9000,1,1,1,0,10238,3,0,6,Nízký_Nájezd,7.914507994157799e-05
288785,40-64,female,majority,20-29y,high school,upper class,after 2015,sedan,0.5561496317258147,8000,1,1,1,0,32765,1,0,1,Nízký_Nájezd,6.95100152138251e-05
710895,16-25,male,majority,0-9y,high school,poverty,before 2015,sedan,0.2678767803164774,14000,0,0,0,1,10238,0,0,0,Vysoký_Nájezd,1.913268911624008e-05
133119,40-64,male,majority,20-29y,university,upper class,before 2015,sedan,0.5239348835695834,13000,1,1,1,0,32765,4,3,1,Střední_Nájezd,4.0299583383553835e-05
344650,26-39,female,majority,10-19y,high school,middle class,after 2015,sedan,0.3453572376484412,15000,1,1,0,0,10238,0,0,1,Vysoký_Nájezd,2.3022281024494444e-05
311831,40-64,male,majority,20-29y,university,upper class,after 2015,sedan,0.4162840973092876,11000,1,0,1,0,32765,7,2,2,Nízký_Nájezd,3.7840568794590275e-05
18175,65+,male,majority,10-19y,university,upper class,before 2015,sedan,0.6710577400351899,19000,1,1,0,1,10238,1,0,1,Vysoký_Nájezd,3.53169696350292e-05
337154,40-64,male,majority,20-29y,high school,upper class,after 2015,sedan,0.6092538270787325,11000,0,1,1,0,10238,2,0,2,Nízký_Nájezd,5.5381676854716166e-05
